0.953125,-1.343750,0.906250,-2.453125,-1.859375,-0.281250,-0.984375,-0.562500,0.078125,-2.765625,-0.015625,-0.703125,0.328125,1.515625,1.734375,0.421875,-2.078125,0.875000,-2.156250,-0.796875,
0.937500,0.078125,-0.703125,2.718750,-3.437500,0.593750,1.781250,-0.171875,-0.046875,1.187500,-1.531250,0.546875,1.421875,-1.500000,-1.859375,-1.953125,-0.828125,1.562500,0.656250,-0.171875,
-0.500000,-1.531250,0.890625,-0.093750,-0.609375,-0.500000,-2.890625,-0.156250,0.500000,0.921875,0.500000,-1.968750,-2.062500,1.984375,-2.234375,1.203125,-0.234375,0.531250,2.984375,-0.953125,
-0.859375,-0.625000,-0.875000,-0.828125,-3.578125,0.187500,-0.625000,0.109375,0.187500,-0.281250,-0.406250,-0.046875,0.265625,6.656250,1.265625,2.437500,0.093750,-0.656250,-1.406250,-0.593750,
-0.609375,1.781250,1.812500,3.468750,-1.125000,-4.078125,-1.125000,0.375000,0.250000,0.078125,0.875000,-0.484375,0.140625,-0.515625,0.953125,-0.046875,-1.468750,-1.625000,0.500000,-0.593750,
-3.406250,0.046875,0.906250,-1.875000,0.968750,-3.531250,0.125000,0.250000,0.015625,0.546875,1.328125,0.859375,0.906250,-0.031250,-1.000000,1.765625,-0.828125,-2.046875,-0.671875,-1.875000,
0.718750,-3.281250,1.234375,-0.718750,-1.406250,0.859375,-1.031250,-0.515625,0.625000,-1.343750,0.593750,-3.437500,0.375000,-4.609375,-0.468750,3.687500,-1.234375,-0.250000,-0.562500,0.437500,
0.937500,-0.093750,-0.765625,2.281250,0.406250,0.203125,0.609375,0.500000,-2.453125,-0.687500,0.156250,-1.312500,0.359375,0.421875,-2.015625,-2.468750,1.687500,0.015625,-0.453125,-0.250000,
0.562500,0.609375,0.562500,1.328125,-1.500000,-1.156250,-0.984375,-0.812500,1.281250,0.468750,-1.031250,0.234375,0.015625,1.500000,-2.750000,-0.296875,-1.187500,0.531250,1.156250,-0.453125,
-0.296875,-4.546875,-0.296875,-1.578125,-1.312500,1.093750,-0.531250,0.125000,-0.187500,2.500000,-0.078125,-0.125000,0.625000,3.250000,-1.062500,1.593750,-0.562500,1.781250,1.234375,-1.453125,
-1.906250,0.718750,0.140625,-0.421875,0.296875,0.093750,-2.718750,-0.515625,0.109375,-0.656250,1.359375,0.437500,-1.000000,-3.296875,-0.906250,0.953125,-1.296875,-0.671875,-0.156250,-0.531250,
0.156250,-0.718750,-3.093750,0.750000,-1.281250,1.546875,-1.453125,0.531250,-1.687500,0.140625,1.671875,-0.671875,-2.015625,0.828125,-1.046875,-0.531250,0.765625,1.296875,-0.890625,0.609375,
3.187500,-3.234375,-2.593750,-0.484375,-0.078125,-2.500000,-0.796875,-0.046875,-0.734375,-1.921875,0.718750,-0.328125,-1.062500,0.515625,-0.343750,0.546875,-0.265625,0.312500,-0.093750,-1.250000,
-1.656250,2.640625,1.265625,-0.843750,0.296875,0.734375,-0.812500,-0.375000,-1.109375,-1.421875,0.406250,0.500000,1.421875,-0.531250,0.156250,0.218750,1.671875,-0.421875,-3.734375,-0.890625,
-0.187500,-4.265625,2.062500,-1.328125,0.234375,0.750000,1.906250,0.765625,0.359375,-0.546875,-1.734375,0.187500,1.937500,1.484375,-3.562500,1.531250,-1.531250,-1.046875,-3.625000,-0.312500,
-1.453125,0.062500,0.937500,0.578125,-2.796875,0.953125,-3.375000,-0.453125,-0.156250,2.312500,-1.015625,-0.593750,-1.546875,4.359375,0.265625,1.843750,1.203125,1.343750,1.250000,-0.593750,
-0.765625,-1.828125,1.953125,0.265625,-1.531250,-0.203125,-1.828125,-0.671875,-0.093750,-0.250000,2.015625,-1.828125,0.921875,-2.187500,-1.500000,-0.281250,-0.593750,-0.734375,-0.562500,1.421875,
-0.453125,-2.296875,0.703125,0.937500,-1.421875,0.359375,-0.843750,-0.312500,1.984375,-2.093750,1.750000,-4.750000,-2.234375,2.484375,-1.468750,1.359375,-0.281250,1.312500,-0.875000,1.953125,
1.906250,1.312500,3.687500,-1.359375,-0.296875,-1.921875,-0.062500,-1.250000,0.812500,-0.046875,-0.515625,0.671875,4.078125,-0.593750,1.968750,0.062500,-1.437500,-0.375000,0.171875,0.453125,
-1.875000,2.031250,3.640625,3.109375,3.890625,-2.562500,-0.765625,-0.515625,1.593750,-0.437500,0.687500,-1.125000,1.687500,0.890625,-1.578125,-4.046875,-5.328125,1.171875,-0.171875,1.859375,
-0.312500,2.875000,0.484375,0.921875,0.093750,-0.609375,-0.218750,-2.171875,-0.578125,-0.031250,-1.421875,-0.046875,0.546875,-1.937500,-1.265625,-2.156250,1.015625,0.593750,-0.343750,0.703125,
-2.015625,4.234375,0.875000,0.984375,-1.375000,1.031250,0.500000,1.062500,1.937500,0.375000,-0.781250,1.031250,1.734375,1.828125,-1.312500,0.406250,0.593750,1.062500,-2.656250,0.562500,
-1.750000,1.828125,-1.671875,1.312500,3.156250,-0.156250,-0.343750,-1.125000,0.265625,2.671875,0.546875,2.093750,1.250000,-1.953125,0.078125,-2.328125,-1.984375,-0.671875,-2.968750,-0.390625,
1.296875,1.812500,2.234375,1.031250,-1.031250,0.390625,-0.359375,0.093750,-0.640625,1.343750,0.234375,2.375000,2.171875,3.796875,0.093750,-0.515625,1.140625,-0.109375,0.109375,-0.421875,
0.750000,4.109375,-1.609375,3.125000,-0.671875,-1.687500,-1.296875,0.234375,-1.156250,0.734375,-0.593750,1.562500,0.187500,-1.015625,0.546875,-2.484375,0.593750,-0.531250,-0.906250,-0.968750,
-1.078125,-0.703125,-1.500000,0.078125,1.500000,0.078125,1.093750,1.562500,-0.343750,-0.593750,-0.328125,1.062500,-1.140625,3.218750,-1.015625,-1.921875,-0.734375,0.718750,-0.890625,-1.015625,
0.453125,0.687500,1.578125,-0.593750,-0.531250,-0.828125,0.500000,-1.046875,-0.281250,0.562500,-1.125000,1.515625,2.953125,-3.890625,1.359375,-0.687500,2.093750,-0.984375,1.140625,0.281250,
1.062500,4.000000,0.078125,0.109375,-1.281250,-0.531250,1.796875,-3.531250,3.156250,0.265625,-3.593750,2.968750,1.093750,3.015625,2.078125,0.062500,0.859375,-0.453125,-0.812500,1.078125,
0.343750,-0.156250,1.203125,-0.750000,1.171875,-0.171875,0.765625,-0.093750,1.421875,-0.015625,-0.343750,1.609375,1.984375,1.453125,1.031250,0.859375,0.468750,-0.234375,-0.468750,-0.453125,
-0.125000,0.078125,0.203125,0.343750,-0.203125,1.062500,1.187500,-0.671875,-0.343750,-0.406250,-1.484375,0.281250,0.093750,1.046875,0.250000,-0.578125,-0.312500,2.031250,0.140625,0.140625,
0.218750,0.140625,2.078125,-0.843750,2.906250,-0.078125,0.828125,0.031250,1.046875,-0.484375,-0.468750,1.500000,3.453125,-1.015625,-0.968750,-1.375000,-0.078125,0.156250,-0.703125,-1.750000,
0.421875,2.531250,-0.375000,-0.640625,-0.281250,-0.203125,-0.859375,-1.187500,-0.312500,1.093750,0.000000,1.078125,0.312500,0.062500,1.078125,1.578125,-0.296875,-0.765625,0.437500,0.640625,
1.656250,1.500000,-1.281250,0.875000,-1.812500,-1.421875,-2.187500,-2.359375,-0.265625,1.625000,-1.625000,0.578125,0.593750,1.937500,-1.093750,-0.734375,1.156250,-0.171875,-0.343750,-0.796875,
0.234375,-4.062500,0.656250,-0.859375,0.781250,0.312500,1.078125,0.218750,-2.250000,-1.015625,0.359375,1.343750,-1.640625,4.281250,-1.156250,-1.406250,-0.421875,0.750000,-0.312500,-1.531250,
0.875000,-1.453125,-2.156250,-1.718750,2.328125,-0.218750,0.781250,-0.078125,-0.140625,0.109375,-0.109375,-0.328125,-0.609375,-2.296875,-1.500000,-1.375000,0.406250,1.140625,1.093750,-1.015625,
-1.453125,0.265625,-0.156250,-0.906250,0.281250,0.671875,-0.015625,-0.656250,-1.578125,2.437500,-0.515625,1.437500,-0.015625,0.375000,0.265625,0.250000,-0.750000,0.984375,-0.078125,0.250000,
0.765625,-2.296875,-0.984375,-1.359375,0.765625,0.609375,0.953125,-1.515625,0.375000,0.234375,-0.421875,-0.718750,-0.734375,1.015625,0.125000,-0.031250,-0.781250,1.078125,0.984375,1.187500,
0.437500,-1.171875,-0.265625,-0.703125,1.218750,-0.156250,0.265625,-0.031250,-0.062500,0.593750,0.609375,0.140625,-1.125000,-1.312500,-1.750000,-1.406250,-0.437500,1.734375,-0.093750,-0.843750,
